,referer,receiver,shared_Count,Unique_Beneficiaries,Number_Same_Day_Visits,Type_referer,State_referer,Type_receiver,State_receiver,Taxonomy_Code,Grouping,Classification,Specialization
15704,1942357090,1679782668,249,134,0,2.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15705,1952339764,1679782668,56,39,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15706,1952524449,1679782668,75,54,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15707,1962453019,1679782668,19,12,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15708,1962482372,1679782668,30,16,0,1.0,IN,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15709,1962569046,1679782668,38,18,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15710,1962668848,1679782668,18,11,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15711,1972554475,1679782668,31,14,0,1.0,TN,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15712,1972647139,1679782668,32,19,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15713,1982667986,1679782668,36,18,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15714,1982699328,1679782668,66,28,0,2.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15715,1982788196,1679782668,207,129,0,2.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15716,1992711006,1679782668,129,83,0,1.0,MO,1.0,MO,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15717,1003915745,1255326591,35,12,1,,,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15718,1043224355,1255326591,57,12,2,2.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15719,1083654958,1255326591,124,32,7,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15720,1083715460,1255326591,248,79,49,2.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15721,1104001718,1255326591,40,14,2,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15722,1144223710,1255326591,89,19,12,2.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15723,1144425257,1255326591,119,21,4,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15724,1154528354,1255326591,142,24,6,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15725,1184811135,1255326591,26,11,1,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15726,1215913322,1255326591,146,40,20,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15727,1215992300,1255326591,34,15,4,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15728,1245224716,1255326591,72,13,8,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15729,1295729721,1255326591,63,26,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15730,1316948177,1255326591,55,17,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15731,1326033630,1255326591,26,13,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15732,1346445764,1255326591,103,14,0,1.0,IA,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15733,1407091697,1255326591,71,11,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15734,1417941683,1255326591,48,20,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15735,1447245634,1255326591,161,24,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15736,1497739452,1255326591,83,18,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15737,1508842808,1255326591,161,48,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15738,1598757262,1255326591,68,13,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15739,1598759003,1255326591,55,13,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15740,1619955283,1255326591,287,67,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15741,1639179328,1255326591,564,141,0,2.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15742,1639371727,1255326591,32,11,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15743,1679550982,1255326591,199,23,0,2.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15744,1710144381,1255326591,149,14,0,1.0,CT,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15745,1750376125,1255326591,63,21,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15746,1770785321,1255326591,73,18,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15747,1861489437,1255326591,85,15,0,2.0,NH,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15748,1861652323,1255326591,78,16,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15749,1871535633,1255326591,36,18,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15750,1871787812,1255326591,176,17,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15751,1942497615,1255326591,48,12,0,1.0,NH,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15752,1942498878,1255326591,119,32,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15753,1952399693,1255326591,75,16,0,1.0,NY,1.0,NY,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15754,1003920299,1932479953,121,46,11,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15755,1013181924,1932479953,26,18,6,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15756,1053320168,1932479953,63,38,8,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15757,1073588521,1932479953,51,25,7,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15758,1083896146,1932479953,32,18,3,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15759,1104891670,1932479953,21,12,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15760,1164479796,1932479953,32,15,3,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15761,1245224757,1932479953,45,14,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15762,1265661896,1932479953,23,13,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15763,1295937068,1932479953,38,16,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15764,1316992407,1932479953,21,14,1,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15765,1326056599,1932479953,33,21,3,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15766,1326208992,1932479953,18,11,1,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15767,1356337968,1932479953,51,15,8,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15768,1366405011,1932479953,48,26,9,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15769,1366418600,1932479953,18,11,0,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15770,1366553927,1932479953,55,25,5,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15771,1376535237,1932479953,46,21,10,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15772,1386619831,1932479953,58,30,8,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15773,1386743128,1932479953,211,73,34,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15774,1407821960,1932479953,67,19,4,1.0,CO,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15775,1467612648,1932479953,27,13,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15776,1467725911,1932479953,64,34,5,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15777,1487781175,1932479953,60,12,5,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15778,1508813379,1932479953,11,11,2,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15779,1508823089,1932479953,38,22,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15780,1518078765,1932479953,37,11,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15781,1528171832,1932479953,41,25,13,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15782,1538105366,1932479953,67,21,0,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15783,1538134523,1932479953,11,11,2,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15784,1558433870,1932479953,64,35,7,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15785,1588649453,1932479953,20,13,2,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15786,1588682405,1932479953,36,30,33,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15787,1598772931,1932479953,82,34,10,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15788,1598774663,1932479953,38,23,5,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15789,1609841790,1932479953,30,14,1,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15790,1639343759,1932479953,86,46,14,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15791,1669422119,1932479953,59,29,10,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15792,1669425245,1932479953,64,24,12,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15793,1689681025,1932479953,62,28,8,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15794,1700046364,1932479953,57,26,6,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15795,1740256270,1932479953,42,23,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15796,1740262880,1932479953,27,13,0,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15797,1740462894,1932479953,34,15,9,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15798,1750323416,1932479953,53,18,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15799,1770746638,1932479953,20,17,0,1.0,CA,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15800,1811081284,1932479953,38,22,7,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15801,1811989528,1932479953,51,25,13,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15802,1871600916,1932479953,29,14,1,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15803,1871756031,1932479953,46,25,4,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15804,1891796082,1932479953,32,16,1,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15805,1932174489,1932479953,23,12,5,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15806,1932178423,1932479953,68,32,7,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15807,1982604476,1932479953,52,26,0,1.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15808,1982733655,1932479953,248,133,0,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15809,1982781571,1932479953,51,31,0,2.0,AZ,1.0,AZ,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15810,1003924630,1477751139,33,22,1,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15811,1013928977,1477751139,20,11,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15812,1033174933,1477751139,233,123,12,2.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15813,1134309479,1477751139,24,14,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15814,1144269382,1477751139,44,12,4,1.0,CA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15815,1184685463,1477751139,13,12,3,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15816,1215985494,1477751139,19,15,1,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15817,1245218171,1477751139,18,14,1,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15818,1285719609,1477751139,252,176,202,2.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15819,1295712396,1477751139,55,29,1,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15820,1396906129,1477751139,15,12,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15821,1437289576,1477751139,39,33,34,2.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15822,1477536662,1477751139,40,13,6,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15823,1487697975,1477751139,45,13,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15824,1497914691,1477751139,21,11,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15825,1538202528,1477751139,16,12,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15826,1548242456,1477751139,65,19,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15827,1588651236,1477751139,29,17,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15828,1619175155,1477751139,28,11,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15829,1649252156,1477751139,17,14,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15830,1689608820,1477751139,24,16,0,2.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15831,1720066293,1477751139,21,15,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15832,1750369211,1477751139,21,11,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
15833,1750467551,1477751139,51,15,0,1.0,WA,1.0,WA,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
